Date,Settle,Relative Value,Settle Delta,Rel Val Delta,Signal,Profit,EC
2019-11-01,1784.3,1654.8036399999994,,13.279509999997117,1.0,,
2019-10-25,1744.2,1641.5241300000023,40.09999999999991,39.21088000000259,1.0,40.09999999999991,-201.400000000001
2019-10-18,1717.6,1602.3132499999997,26.600000000000136,32.90298999999959,1.0,26.600000000000136,-241.5000000000009
2019-10-11,1670.1,1569.41026,47.5,6.0608500000003005,1.0,47.5,-268.10000000000105
2019-10-04,1642.4,1563.3494099999998,27.699999999999818,14.864769999999226,1.0,27.699999999999818,-315.60000000000105
2019-09-27,1652.9,1548.4846400000006,-10.5,14.524449999998296,1.0,-10.5,-343.30000000000086
2019-09-20,1626.8,1533.9601900000023,26.100000000000136,-2.1696399999977984,-1.0,-26.100000000000136,-332.80000000000086
2019-09-13,1600.5,1536.12983,26.299999999999955,-28.514869999999746,-1.0,-26.299999999999955,-306.7000000000007
2019-09-06,1544.1,1564.6446999999998,56.40000000000009,134.4460799999972,1.0,56.40000000000009,-280.4000000000008
2019-08-30,1538.6,1430.1986200000026,5.5,-5.207809999998062,-1.0,-5.5,-336.80000000000086
2019-08-23,1454.3,1435.4064300000007,84.29999999999995,5.702769999995553,1.0,84.29999999999995,-331.30000000000086
2019-08-16,1441.3,1429.7036600000051,13.0,-9.447418571421167,-1.0,-13.0,-415.6000000000008
2019-08-09,1419.3,1439.1510785714263,22.0,-33.61574142857194,-1.0,-22.0,-402.6000000000008
2019-08-02,1404.2,1472.7668199999982,15.099999999999909,-47.31965999999761,-1.0,-15.099999999999909,-380.6000000000008
2019-07-26,1531.0,1520.0864799999958,-126.79999999999995,16.032029999999622,1.0,-126.79999999999995,-365.5000000000009
2019-07-19,1508.3,1504.0544499999962,22.700000000000045,-39.897089999999025,-1.0,-22.700000000000045,-238.70000000000095
2019-07-12,1542.4,1543.9515399999952,-34.100000000000136,19.383339999993495,1.0,-34.100000000000136,-216.0000000000009
2019-07-05,1564.2,1524.5682000000018,-21.799999999999955,20.63338000000249,1.0,-21.799999999999955,-181.90000000000077
2019-06-28,1537.6,1503.9348199999993,26.600000000000136,81.45391142857488,1.0,26.600000000000136,-160.10000000000082
2019-06-21,1491.3,1422.4809085714244,46.299999999999955,47.783009999994874,1.0,46.299999999999955,-186.70000000000095
2019-06-14,1452.7,1374.6978985714295,38.59999999999991,25.659678571424138,1.0,38.59999999999991,-233.0000000000009
2019-06-07,1349.5,1349.0382200000054,103.20000000000005,9.023324761909635,1.0,103.20000000000005,-271.6000000000008
2019-05-31,1333.9,1340.0148952380957,15.599999999999909,-7.642364761906947,-1.0,-15.599999999999909,-374.80000000000086
2019-05-24,1330.4,1347.6572600000027,3.5,12.492179999999053,1.0,3.5,-359.20000000000095
2019-05-17,1310.5,1335.1650800000036,19.90000000000009,-9.207639999999401,-1.0,-19.90000000000009,-362.70000000000095
2019-05-10,1355.4,1344.372720000003,-44.90000000000009,-11.410049999999273,-1.0,44.90000000000009,-342.80000000000086
2019-05-03,1362.7,1355.7827700000023,-7.2999999999999545,-16.78642666666724,-1.0,7.2999999999999545,-387.70000000000095
2019-04-26,1452.2,1372.5691966666695,-89.5,-9.737513333328934,-1.0,89.5,-395.0000000000009
2019-04-12,1355.2,1382.3067099999985,97.0,-10.078229999999849,-1.0,-97.0,-484.5000000000009
2019-04-05,1349.1,1392.3849399999983,6.100000000000136,-82.91276000000562,-1.0,-6.100000000000136,-387.5000000000009
2019-03-29,1345.0,1475.297700000004,4.099999999999909,27.652180000002772,1.0,4.099999999999909,-381.4000000000008
2019-03-22,1535.9,1447.6455200000012,-190.9000000000001,12.670940666672095,1.0,-190.9000000000001,-385.5000000000007
2019-03-15,1535.6,1434.974579333329,0.3000000000001819,118.662089333327,1.0,0.3000000000001819,-194.6000000000006
2019-03-08,1489.0,1316.312490000002,46.59999999999991,-106.68688999999767,-1.0,-46.59999999999991,-194.90000000000077
2019-03-01,1536.6,1422.9993799999997,-47.59999999999991,41.3361299999965,1.0,-47.59999999999991,-148.30000000000086
2019-02-22,1462.2,1381.6632500000032,74.39999999999986,53.57609000000025,1.0,74.39999999999986,-100.70000000000095
2019-02-15,1407.2,1328.087160000003,55.0,67.09059933333356,1.0,55.0,-175.10000000000082
2019-02-08,1371.2,1260.9965606666694,36.0,-23.327879333329292,-1.0,-36.0,-230.10000000000082
2019-02-01,1313.6,1284.3244399999987,57.600000000000136,-5.299905238098518,-1.0,-57.600000000000136,-194.10000000000082
2019-01-25,1319.8,1289.6243452380972,-6.2000000000000455,62.64411057142752,1.0,-6.2000000000000455,-136.50000000000068
2019-01-18,1335.1,1226.9802346666697,-15.299999999999955,-43.44807533333119,-1.0,15.299999999999955,-130.30000000000064
2019-01-11,1278.7,1270.428310000001,56.399999999999864,22.97438999999963,1.0,56.399999999999864,-145.6000000000006
2019-01-04,1234.4,1247.4539200000013,44.299999999999955,14.470470000003615,1.0,44.299999999999955,-202.00000000000045
2018-12-28,1183.4,1232.9834499999977,51.0,29.703929999995125,1.0,51.0,-246.3000000000004
2018-12-21,1207.7,1203.2795200000025,-24.299999999999955,10.278230000002395,1.0,-24.299999999999955,-297.3000000000004
2018-12-14,1198.6,1193.0012900000002,9.100000000000136,28.30587999999898,1.0,9.100000000000136,-273.00000000000045
2018-12-07,1196.4,1164.6954100000012,2.199999999999818,16.876129999997374,1.0,2.199999999999818,-282.1000000000006
2018-11-30,1168.6,1147.8192800000038,27.800000000000182,4.4597300000014,1.0,27.800000000000182,-284.3000000000004
2018-11-23,1114.5,1143.3595500000024,54.09999999999991,-14.84194999999886,-1.0,-54.09999999999991,-312.1000000000006
2018-11-16,1154.6,1158.2015000000013,-40.09999999999991,17.58126000000152,1.0,-40.09999999999991,-258.0000000000007
2018-11-09,1097.5,1140.6202399999997,57.09999999999991,5.008559999997942,1.0,57.09999999999991,-217.90000000000077
2018-11-02,1104.5,1135.6116800000018,-7.0,34.935251999997945,1.0,-7.0,-275.0000000000007
2018-10-26,1085.9,1100.6764280000039,18.59999999999991,41.807593166671495,1.0,18.59999999999991,-268.0000000000007
2018-10-19,1069.9,1058.8688348333324,16.0,-16.56452516666809,-1.0,-16.0,-286.6000000000006
2018-10-12,1060.8,1075.4333600000004,9.100000000000136,31.03113283333346,1.0,9.100000000000136,-270.6000000000006
2018-10-05,1057.1,1044.402227166667,3.7000000000000455,20.74926033333452,1.0,3.7000000000000455,-279.7000000000007
2018-09-28,1072.8,1023.6529668333325,-15.700000000000045,8.817115619047513,1.0,-15.700000000000045,-283.4000000000008
2018-09-21,1066.9,1014.835851214285,5.899999999999864,6.832818214283748,1.0,5.899999999999864,-267.7000000000007
2018-09-14,998.8,1008.0030330000012,68.10000000000014,27.067184166666152,1.0,68.10000000000014,-273.6000000000006
2018-09-07,987.8,980.9358488333351,11.0,18.19224050000048,1.0,11.0,-341.7000000000007
2018-08-31,980.3,962.7436083333346,7.5,-184.45204766666666,-1.0,-7.5,-352.7000000000007
2018-08-24,928.6,1147.1956560000012,51.69999999999993,-22.106133999998974,-1.0,-51.69999999999993,-345.2000000000007
2018-08-17,877.8,1169.3017900000002,50.80000000000007,199.61384050000026,1.0,50.80000000000007,-293.5000000000008
2018-08-10,901.1,969.6879495,-23.300000000000068,37.605659499998296,1.0,-23.300000000000068,-344.30000000000086
2018-08-03,907.9,932.0822900000016,-6.7999999999999545,22.269097333333548,1.0,-6.7999999999999545,-321.0000000000008
2018-07-27,918.5,909.8131926666681,-10.600000000000023,-22.611717999996813,-1.0,10.600000000000023,-314.20000000000084
2018-07-20,888.9,932.4249106666649,29.600000000000023,-19.405972666666116,-1.0,-29.600000000000023,-324.80000000000086
2018-07-13,932.8,951.830883333331,-43.89999999999998,-2.7097156666698083,-1.0,43.89999999999998,-295.20000000000084
2018-07-06,947.6,954.5405990000008,-14.800000000000068,1.8549196666659782,1.0,-14.800000000000068,-339.1000000000008
2018-06-29,950.9,952.6856793333349,-3.2999999999999545,-25.20171866666476,-1.0,3.2999999999999545,-324.30000000000075
2018-06-22,956.3,977.8873979999996,-5.399999999999977,-30.17706666666436,-1.0,5.399999999999977,-327.6000000000007
2018-06-15,993.8,1008.064464666664,-37.5,19.68365133333134,1.0,-37.5,-333.0000000000007
2018-06-08,1018.0,988.3808133333326,-24.200000000000045,-3.3699093333322026,-1.0,24.200000000000045,-295.5000000000007
2018-06-01,1002.1,991.7507226666648,15.899999999999977,6.549076666663268,1.0,15.899999999999977,-319.7000000000007
2018-05-25,979.0,985.2016460000016,23.100000000000023,-0.4886046666671291,-1.0,-23.100000000000023,-335.6000000000007
2018-05-18,962.4,985.6902506666687,16.600000000000023,17.819929428571868,1.0,16.600000000000023,-312.5000000000007
2018-05-11,987.4,967.8703212380968,-25.0,-2.4756733333326792,-1.0,25.0,-329.1000000000007
2018-05-04,959.45,970.3459945714295,27.949999999999932,-10.131517428571442,-1.0,-27.949999999999932,-354.1000000000007
2018-04-27,965.2,980.477512000001,-5.75,1.6922519999991437,1.0,-5.75,-326.1500000000008
